# all 937 general-SDK rows retained for semantic audit; not_checked is not implementation work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_implementation_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	mapping_names	audit_result	next_action	reason
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=noop	noop	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=order	order	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	place_order	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=reserveRequestWeight	reserveRequestWeight	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=scheduleCancel	scheduleCancel	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=sendAsset	sendAsset	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=sendToEvmWithData	sendToEvmWithData	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=spotSend	spotSend	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=tokenDelegate	tokenDelegate	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=topUpIsolatedOnlyMargin	topUpIsolatedOnlyMargin	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=twapCancel	twapCancel	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=twapOrder	twapOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=updateIsolatedMargin	updateIsolatedMargin	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	Requires an exchange action or signer contract outside the current general Adapter boundary.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=updateLeverage	updateLeverage	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.update_leverage	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:301	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	set_margin	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=usdClassTransfer	usdClassTransfer	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=usdSend	usdSend	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=userOutcome variant=mergeOutcome	userOutcome.mergeOutcome	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=userOutcome variant=mergeQuestion	userOutcome.mergeQuestion	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=userOutcome variant=negateOutcome	userOutcome.negateOutcome	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=userOutcome variant=splitOutcome	userOutcome.splitOutcome	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=userSetAbstraction	userSetAbstraction	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=vaultTransfer	vaultTransfer	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=withdraw3	withdraw3	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	Requires an exchange action or signer contract outside the current general Adapter boundary.
Hyperliquid	Exchange supplementary docs	Http	POST	/exchange action=convertToMultiSigUser	convertToMultiSigUser	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange supplementary docs	Http	POST	/exchange action=evmUserModify	evmUserModify	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange supplementary docs	Http	POST	/exchange action=gossipPriorityBid	gossipPriorityBid	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange supplementary docs	Http	POST	/exchange action=multiSig	multiSig	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Info endpoint	Http	POST	/info type=allBorrowLendReserveStates	allBorrowLendReserveStates	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
